ID,TARGET
1139,0.012868684
1141,0.010832486
1143,0.18739569
1146,0.07625089
1148,0.0144130355
1149,0.012208863
1151,0.009315595
1152,0.0232578
1153,0.003984037
1155,0.012901866
1157,0.0006170033
1160,0.0050520874
1161,0.0027669482
1162,0.019186184
1164,0.07713996
1168,0.0027964397
1169,0.0019451615
1174,0.26178318
1176,0.00022914309
1177,0.37435424
1178,0.018030973
1180,0.0088026095
1181,0.032592878
1182,0.051977687
1185,0.0093784435
1190,0.004515394
1194,0.0017107632
1196,0.027145334
1199,0.006896663
1200,0.014970033
1201,0.00835964
1202,0.08290258
1206,0.33423972
1207,0.024289666
1208,0.00012188462
1212,0.033436418
1216,0.00045713614
1219,0.0144130355
1221,0.0096229855
1222,0.0004817822
1225,0.020898618
1227,0.010636567
1230,0.0030361388
1231,0.007463719
1232,0.0028591524
1233,0.0013179911
1234,0.05680378
1235,0.020715697
1236,0.056836814
1237,0.0026396874
1238,0.032098316
1239,0.012708114
1240,0.041372076
1241,0.0041784984
1244,0.094813116
1245,0.04180271
1247,0.0022272512
1250,0.0045987833
1251,0.0015261838
1257,0.0020871598
1259,0.00075832923
1266,0.06413949
1267,0.33920985
1268,0.0005105895
1270,0.3467734
1272,0.03962218
1273,0.048526697
1276,0.032236755
1278,0.0001007974
1279,0.034974664
1283,0.011495263
1284,0.009516699
1286,0.00078465213
1289,0.043386426
1290,0.0001639697
1292,0.029070165
1293,0.021632392
1294,0.07249052
1296,0.03514014
1298,0.008511287
1299,0.06275221
1301,0.00068559917
1304,0.08376351
1306,0.017435491
1308,0.09146764
1310,0.0149547625
1311,0.0007100448
1312,0.0909668
1315,0.0008238582
1318,0.03514014
1319,0.00092010456
1320,0.0004700863
1323,0.015273322
1324,0.0462
1325,0.02211974
1326,0.0055971732
1329,0.16745408
1331,0.12147481
1332,0.008120403
1335,0.0014765186
1336,0.49329454
1338,0.03737221
1340,0.17129186
1342,0.0007883786
1345,0.0096229855
1347,0.001303816
1349,0.009516699
1350,0.028816964
1351,0.001030276
1354,0.00090037164
1355,0.019494273
1356,0.00829079
1359,0.039489318
1361,0.33481732
1362,0.35817662
1363,0.08501073
1365,0.011205926
1366,0.022490721
1367,0.024808155
1368,0.00039880932
1369,0.00021140608
1370,0.018115677
1371,0.032703508
1372,0.1294887
1374,0.013018854
1375,0.06728638
1376,0.04542455
1379,0.00012230992
1380,0.005565194
1383,0.0144130355
1387,0.061432328
1388,0.14371987
1389,0.00858456
1390,0.033229075
1394,0.01603873
1396,0.13404727
1397,0.048540328
1399,0.03011342
1400,0.015570515
1402,0.16496246
1403,0.017558012
1404,0.046337217
1405,0.06427152
1407,0.0038908215
1409,0.003632166
1413,0.00011307889
1415,0.037811596
1416,0.008061561
1418,0.0006377219
1422,0.00022287913
1423,0.00027169366
1425,0.0042694123
1428,0.007463719
1429,0.007962914
1430,0.0144130355
1431,0.027321313
1432,0.039921757
1434,9.846726e-05
1435,0.0003988371
1436,0.2748553
1438,0.0010132684
1443,0.047888286
1445,0.045659028
1446,0.19024703
1453,0.035172507
1456,0.0033237732
1458,0.008888171
1459,0.00089674024
1460,0.035525236
1461,0.1620747
1462,0.3346973
1463,0.009516699
1466,0.20651779
1467,0.005986907
1469,0.06973041
1470,0.00026866695
1471,0.10500499
1473,0.0073151845
1476,0.0107405875
1477,0.010912292
1481,0.0144130355
1482,0.019156752
1485,0.15701549
1486,0.12820773
1490,0.02640385
1491,0.12629902
1493,0.005900814
1494,0.059777744
1500,0.038895294
1504,0.055678144
1506,0.0042315535
1509,0.0023229592
1512,0.015781976
1514,0.012887662
1518,0.0073646754
1520,0.00065575977
1522,0.071113884
1525,0.10500499
1526,0.05680378
1529,0.345286
1530,0.07750296
1532,0.0006542126
1533,0.006289378
1537,0.03347295
1542,0.03686678
1544,0.016999416
1545,0.12767759
1546,0.08501073
1549,0.06651135
1551,0.00072875805
1552,0.00034821828
1555,0.009760911
1556,0.0009269
1558,0.17875522
1560,0.002543261
1561,0.040938344
1562,0.007641317
1563,0.0002860277
1566,0.0008701315
1568,0.01197155
1570,0.0036051907
1575,0.07543022
1577,0.046255905
1579,0.0062623015
1581,0.006032756
1582,0.051530458
1585,0.080141895
1586,0.005409455
1587,0.0052474216
1593,0.03570464
1597,0.07469513
1599,0.0043125967
1608,0.00013503358
1609,0.0144130355
1612,0.0834724
1615,0.0032498909
1616,0.012352088
1618,0.029426087
1619,0.00063551887
1624,0.007551257
1625,0.06307045
1627,0.034510113
1628,0.124588996
1635,0.005208612
1636,0.06770038
1637,0.015923105
1640,0.011330643
1642,0.007774068
1645,0.027132398
1647,0.013263979
1648,0.15719527
1650,0.0021552858
1651,0.040752545
1653,0.009429517
1654,0.00059029454
1655,0.016363943
1656,0.009883528
1657,0.15701549
1659,0.16125834
1661,0.054589383
1662,0.006664091
1663,0.19811112
1664,0.017830366
1671,0.009516699
1673,0.0144130355
1674,0.0070218355
1678,0.004385908
1680,0.017484728
1682,0.008867364
1687,0.003929283
1689,0.0011828336
1690,0.005114879
1691,0.00761118
1692,0.02572742
1696,0.0056868102
1701,0.025932755
1702,0.021049222
1705,0.0035884108
1707,0.033423882
1711,0.009760911
1714,0.06510128
1715,0.21813218
1716,0.028998423
1717,0.0016186893
1719,0.0047209295
1723,0.0009338711
1725,0.00030345994
1726,0.16105166
1728,0.00015739018
1730,0.028652245
1731,0.001767729
1736,0.0015834831
1742,0.11443721
1745,0.098044
1747,0.19303887
1749,0.013636571
1750,0.06641163
1751,0.00037542946
1752,0.009026163
1753,0.03652197
1754,0.035673507
1758,0.23562685
1759,0.03167208
1760,0.00018598567
1761,0.005986907
1763,0.050681155
1765,0.47501612
1767,0.028044058
1768,0.0029930493
1769,0.014088887
1774,0.027540823
1775,0.039934278
1776,0.0002860277
1777,0.017533641
1779,0.03189989
1780,4.692853e-05
1783,0.07402475
1784,0.00051990664
1785,0.013438158
1789,0.008120403
1790,0.09027015
1792,0.0142751625
1793,0.06856715
1795,0.011091584
1796,0.0011024924
1798,0.03417395
1802,0.0052670217
1803,0.055365317
1805,0.005604392
1806,0.040132318
1809,0.016690431
1810,0.00016048092
1812,0.016232984
1813,0.035474557
1814,0.12990928
1815,0.03933844
1817,0.02665759
1818,0.040760662
1819,0.013400046
1820,0.035951503
1821,0.22907782
1823,0.058209706
1826,0.0058887177
1827,0.006235507
1829,0.34105703
1831,0.0011163546
1833,0.03055867
1834,0.0037311674
1837,0.014420434
1838,0.00058931217
1839,4.103529e-05
1840,0.013307361
1841,0.014843604
1842,0.007925027
1844,0.050336376
1845,0.010478367
1846,0.00017817902
1847,0.0015871397
1850,0.0011138937
1851,0.016004918
1852,0.0015822893
1860,0.036781646
1862,0.039255783
1864,0.15903178
1865,0.005390892
1866,0.008308503
1867,0.02967576
1870,0.013819102
1871,0.021862827
1872,0.0072936094
1873,0.00025674756
1874,0.21024866
1876,0.052833155
1878,0.22467197
1879,0.09866938
1884,0.017048808
1885,0.0010332922
1888,0.022709792
1893,0.007276584
1897,0.030255344
1901,0.005044019
1902,0.0027064055
1903,0.0007154997
1905,0.029775096
1907,0.0041201473
1908,0.22047648
1919,0.116743244
1921,0.18118824
1926,0.0022506842
1928,0.0023650278
1930,0.1906391
1933,0.038365077
1934,0.0068395236
1935,0.054313347
1939,0.3059698
1940,0.007463719
1942,0.0057444046
1943,0.0007786613
1945,0.008635397
1946,0.020107234
1948,0.017668374
1949,0.0057873204
1952,0.013138256
1953,0.009531016
1955,0.010928515
1959,0.01395325
1963,0.0096229855
1965,0.0026236873
1967,0.01123196
1968,0.010142042
1969,4.814376e-05
1970,0.0366165
1973,0.009764603
1977,0.10369492
1978,0.0064930203
1979,0.0056651006
1988,0.02189564
1991,0.020986367
1994,0.00039544058
1996,0.0009113229
1997,0.004111419
1998,0.0045623593
2000,0.13873816
2002,0.010861725
2004,0.028367206
2007,0.03057101
2008,0.027965272
2010,0.0058676577
2011,0.033573598
2012,0.07899363
2015,0.009582153
2018,0.00015455027
2019,0.0007883786
2023,0.01923513
2024,0.03946915
2026,0.007925379
2028,0.005894024
2029,0.0072329044
2031,0.005632885
2033,0.021632392
2034,0.33342817
2037,0.15392901
2038,0.01123196
2039,0.00575619
2040,0.0010184796
2042,0.004611338
2045,0.025642797
2048,0.03134866
2049,0.022522235
2050,0.035552703
2057,0.025035469
2061,0.0244436
2063,0.056447312
2067,0.019880926
2069,0.021158235
2070,0.009516699
2072,0.35699996
2073,0.116694935
2075,0.008468699
2076,0.10569661
2081,0.009760911
2082,0.1016905
2084,0.04527507
2085,0.05390628
2086,0.0232578
2088,0.031215996
2092,0.053481203
2093,0.010705629
2094,0.0017265807
2096,0.017255493
2102,0.011164746
2103,0.08247552
2104,0.047877382
2108,0.097609125
2109,0.0320599
2111,0.037613615
2113,0.012942079
2116,0.061182298
2117,0.025324214
2118,0.010959577
2119,0.0075625717
2120,0.00034821828
2121,0.0140352575
2124,0.03686133
2125,0.012864141
2126,0.0018940342
2127,0.17078426
2131,0.00015083325
2133,0.032671973
2134,0.03347559
2136,0.007404998
2137,0.06783725
2139,0.040868383
2144,0.00011307889
2145,0.03651019
2146,0.061056294
2149,0.016388737
2150,0.0015268307
2151,0.033682022
2152,0.008428509
2153,0.0009813977
2157,0.17623028
2158,0.014989326
2159,0.0011346726
2161,0.0017142663
2163,0.017219199
2166,0.017697304
2169,0.010105449
2171,0.058064505
2177,0.0039557717
2179,0.1065333
2182,0.00042755666
2184,0.104403734
2185,0.044409078
2186,0.0027566978
2187,0.0071946764
2188,0.017573616
2189,0.004017755
2190,0.12465898
2194,0.0002934797
2195,0.008511287
2196,0.0080142375
2198,0.084155604
2199,0.017392322
2200,2.8330931e-05
2201,0.006864873
2203,0.056925535
2208,0.01067868
2209,0.024698406
2210,0.009933262
2211,0.013460231
2213,0.00894182
2214,0.00031289132
2215,0.2867606
2216,0.0002149117
2218,0.0013664783
2222,0.025230866
2224,0.0029772313
2229,0.0008727766
2230,0.0037724501
2234,0.06691181
2235,0.0139153935
2237,0.0041040336
2239,0.0007346628
2241,0.020856358
2242,0.0076842364
2243,0.0033761424
2244,0.00075832923
2245,0.00011252944
2248,0.017582031
2251,0.013244608
2253,0.13703713
2254,0.0020701273
2257,0.0003842276
2261,0.056193005
2262,0.0040223273
2266,0.00538715
2269,0.0003871298
2275,0.0019166095
2278,0.0045872247
2279,0.0091215335
2283,0.008278415
2284,0.017422605
2285,0.00015905335
2286,0.0006247694
2287,0.07368767
2289,0.09553432
2290,0.13014507
2291,0.0232578
2293,0.007463719
2300,0.047529306
2301,0.007983643
2302,0.24620488
2303,0.020052249
2304,0.009680803
2305,0.0462798
2306,0.017642496
2307,0.0834724
2308,0.10092175
2311,0.029095968
2313,0.02279728
2315,0.00021960489
2316,0.020968297
2318,0.14538997
2322,0.019131131
2323,0.006104007
2325,0.021525057
2327,0.009760911
2328,0.32620934
2329,0.17248598
2330,0.00795693
2332,0.0017107632
2333,0.001276364
2334,0.03531308
2337,0.043243524
2338,0.05469356
2341,0.10211168
2344,0.06487312
2345,0.0028003545
2347,0.007960327
2348,0.016752195
2349,0.00219086
2350,0.0053508463
2351,0.042710304
2358,0.023260893
2359,0.032827
2361,0.0254513
2363,0.03772366
2364,0.0067817047
2366,0.020684958
2369,0.0014029219
2370,0.21509066
2373,0.07453668
2375,0.0063458034
2377,0.054635838
2384,0.07713996
2385,0.021637913
2386,0.058118336
2387,0.0017606901
2388,0.060534097
2392,0.006982818
2393,0.024127016
2394,0.0144130355
2395,0.002872256
2396,0.029928729
2397,0.032703508
2400,0.0144130355
2401,0.046882123
2403,0.045397
2407,0.06073306
2408,0.018630832
2410,0.0022506842
2414,0.18824804
2416,0.15097386
2421,0.00066910614
2422,0.06487312
2423,0.067420825
2425,0.036753982
2430,0.0069690933
2433,0.0028665126
2434,0.04874885
2437,0.017091652
2438,0.009516699
2439,0.03601655
2440,0.12257167
2442,0.015999317
2444,0.024826556
2449,0.010687676
2456,0.005929076
2458,0.012243276
2462,0.033001695
2463,0.0054428643
2464,0.0007014972
2465,0.0254787
2466,0.0058452482
2470,0.12811878
2476,0.0033761424
2478,0.11935271
2482,0.23432872
2483,0.009317955
2484,0.20501795
2487,6.017399e-05
2488,0.0304525
2493,0.007376076
2494,0.00019379104
2495,0.040059797
2499,0.008468987
2501,0.0985099
2503,0.017055947
2504,0.0041241623
2507,0.0061122165
2509,0.0052893134
2511,0.02504643
2512,0.033922877
2515,0.0027240487
2516,0.007661762
2517,0.0037324347
2521,0.20328017
2525,0.00042755666
2527,0.0770693
2528,0.0077917646
2529,0.0060988776
2530,0.0015878691
2531,0.10475145
2533,0.00030868838
2537,0.015701108
2538,0.007893899
2539,0.009722189
2541,0.003334128
2542,0.09553432
2543,0.0014819433
2544,0.00016048092
2545,0.0002161278
2546,0.0015288811
2548,0.07207032
2549,0.00045477023
2555,0.00036096785
2556,0.008236012
2558,0.04343097
2561,0.32599053
2563,0.19030134
2566,0.0051460885
2567,0.06770038
2572,0.0014362042
2573,0.012570304
2574,0.009516699
2578,0.02722776
2580,0.010999769
2581,0.0076414365
2582,0.00078465213
2586,0.023026781
2588,0.009287741
2589,0.01312003
2591,0.007990685
2594,0.03332574
2595,0.017777601
2596,0.031387538
2597,0.011372855
2599,0.026477762
2600,0.007463719
2601,0.040818267
2611,0.010817893
2613,0.0026846
2614,0.0029186169
2615,0.015713507
2616,0.24225865
2617,0.063653946
2618,0.00018358193
2619,0.029089462
2626,0.00063879584
2630,0.09413797
2632,0.000884375
2636,0.03286135
2639,0.025709115
2642,0.00015083325
2644,0.14260808
2647,0.007463719
2648,0.36226726
2649,0.14519824
2651,0.009485874
2652,0.061174918
2656,0.31567308
2658,0.08263348
2664,0.011635812
2667,0.1370133
2669,0.013136401
2670,0.00063551887
2671,0.28682578
2672,0.16155839
2673,0.00027002464
2678,0.009465051
2679,0.011494179
2682,0.00043347754
2684,5.7131725e-05
2685,0.014420434
2687,0.0059905774
2689,0.0012488003
2700,0.0018771661
2701,0.0179588
2702,0.035944976
2704,0.031119935
2707,0.010072156
2710,0.045526687
2713,0.0232578
2715,0.04730309
2716,0.076030165
2724,0.005804502
2726,0.065034136
2727,0.0096229855
2728,0.004654529
2730,0.00083043193
2731,0.062140033
2733,0.017642496
2736,0.005632885
2737,0.009065552
2739,0.08543725
2740,0.001363591
2741,0.013074211
2745,0.016147478
2747,0.21102461
2749,0.010455747
2751,0.00022509118
2752,0.019974569
2759,0.29248127
2760,0.00023259013
2764,0.00062294974
2766,0.012526203
2769,0.026438024
2772,0.10443365
2773,0.000931691
2774,0.011720407
2776,0.0007846993
2779,0.0022272512
2782,0.23144658
2783,0.004751976
2788,0.00038848844
2789,0.005487434
2791,0.09399737
2793,0.06627094
2794,0.0009269
2796,0.042387318
2801,0.0060359593
2803,0.045943182
2804,0.00015135508
2805,0.0072936094
2806,0.77062166
2808,0.029771289
2809,0.027132398
2812,0.011909056
2814,0.07272221
2815,0.0068416065
2816,0.03611604
2817,0.2327578
2819,0.01667685
2821,0.12090534
2822,0.0076280623
2825,0.010275864
2827,0.00063551887
2829,0.040931296
2830,0.0025867044
2831,0.0007346628
2833,0.00091564906
2838,0.013032965
2839,0.032393888
2843,0.0020111918
2845,0.02182482
2849,0.014760603
2850,0.012200286
2852,0.015700672
2859,0.00507332
2861,0.0037277709
2862,0.012359833
2863,0.018149389
2865,0.013222051
2866,0.12843807
2867,0.026450248
2869,0.045959704
2871,0.0021413218
2872,0.015923105
2873,0.28211075
2874,0.001435189
2876,0.014987129
2877,0.000822783
2880,0.05338276
2881,0.0019638042
2882,0.0139154205
2885,0.051485874
2886,0.022596324
2888,0.0012141527
2889,0.01625958
2891,0.09363961
2892,0.008566722
2893,0.21512417
2897,0.04177352
2898,0.022786433
2899,0.0033761424
2901,0.017741393
2903,0.069744125
2904,0.0009676883
2905,0.023514697
2906,0.096233994
2908,0.009738707
2910,0.1192772
2913,0.0010434869
2914,0.00079789694
2915,0.0025940926
2917,0.0023910815
2918,0.057926998
2919,0.2110836
2920,0.031229086
2921,0.0073285657
2922,0.044765443
2925,0.023265405
2926,0.042979237
2927,0.012526203
2928,0.070303895
2929,0.0029235068
2930,0.008075758
2936,9.9303375e-05
2944,0.00063551887
2949,0.0055592805
2950,0.017914165
2951,0.004027192
2952,0.008862404
2955,0.02397657
2957,0.0045992746
2959,0.0022718473
2960,0.01035883
2961,0.01008951
2963,0.0085058
2966,0.00044558078
2967,0.017642496
2968,0.011743144
2969,0.013327932
2970,0.0035101268
2972,0.037805386
2973,0.00428451
2974,9.9303375e-05
2975,0.12814459
2976,0.0025091306
2980,7.874231e-05
2983,0.0834724
2984,0.07464965
2986,0.0015449529
2988,0.010811867
2989,0.04061292
2990,0.0052004354
2991,0.03245312
2994,0.016324516
2995,0.045595024
2997,0.008572718
3000,0.032703508
3001,0.007013084
3002,0.0013788431
3003,0.062249262
3005,0.00022847706
3007,0.0003595832
3008,0.025820373
3009,0.034287807
3011,0.013458705
3012,0.07175529
3015,0.008120403
3017,0.0068461928
3019,0.070824325
3022,0.045017645
3025,0.0066485875
3027,0.047869667
3028,0.0030486989
3030,0.0054931315
3031,0.00017817902
3033,0.0062676067
3035,0.04786114
3036,0.022801239
3037,0.0007721736
3039,0.002181645
3041,0.07005027
3046,0.009204394
3047,4.8614107e-05
3048,0.0012452513
3050,0.030532744
3051,0.00012188462
3053,0.003537049
3055,0.05916896
3056,0.014774736
3058,0.037060514
3060,0.13672115
3062,0.048258524
3063,0.22177117
3064,0.058451444
3065,0.20791268
3067,0.08047669
3069,0.06617676
3070,0.09991861
3072,0.2620083
3073,0.0031179849
3074,0.00063551887
3079,0.06313407
3080,0.12823898
3083,0.031240229
3084,0.0119489385
3089,0.003426644
3093,0.00014662689
3094,0.061658837
3096,0.05436239
3098,0.007404998
3100,0.100346185
3101,0.039673045
3102,0.009691089
3104,0.10227286
3105,0.015379538
3106,0.0144130355
3109,0.0043636872
3110,0.0033012703
3111,0.015324225
3113,0.12873022
3115,0.060809802
3116,0.0046615615
3120,0.009639906
3122,0.004414619
3124,0.0144130355
3128,0.0032548094
3129,0.01645323
3130,0.05645102
3132,0.03638529
3133,0.001105811
3135,0.012491564
3138,0.006222115
3139,0.05517066
3140,0.21311992
